id,cluster,client,skill,demand,consultant,priority
1,C25,V1,S20,3,,4
2,C5,V2,S19,5,,1
3,C5,V3,S14,6,,3
4,C20,V4,S6,5,,2
5,C1,V5,S10,6,,4
6,C21,V6,S2,4,,4
7,C25,V7,S25,2,,5
8,C25,V8,S28,3,,2
9,C30,V9,S9,5,,2
10,C14,V10,S24,2,,5
11,C12,V11,S5,4,,2
12,C29,V12,S28,1,,5
13,C14,V13,S6,3,,4
14,C1,V14,S28,1,,2
15,C11,V15,S24,5,,1
16,C9,V16,S14,1,,3
17,C10,V17,S9,1,,1
18,C22,V18,S24,6,,1
19,C18,V19,S29,4,,4
20,C29,V20,S23,6,,1
21,C1,V21,S16,5,,5
22,C20,V22,S27,3,,3
23,C8,V23,S11,2,,1
24,C22,V24,S30,3,,5
25,C29,V25,S7,4,,4
26,C23,V26,S11,4,,1
27,C16,V27,S9,3,,1
28,C10,V28,S23,1,,1
29,C2,V29,S9,6,,3
30,C28,V30,S8,2,,1
31,C30,V31,S9,1,,5
32,C9,V32,S20,2,,5
33,C13,V33,S22,3,,4
34,C18,V34,S15,2,,5
35,C19,V35,S11,5,,4
36,C28,V36,S4,2,,3
37,C2,V37,S11,4,,4
38,C6,V38,S12,4,,5
39,C16,V39,S20,3,,1
40,C8,V40,S29,6,,5
41,C23,V41,S26,2,,4
42,C1,V42,S29,3,,1
43,C2,V43,S6,6,,4
44,C26,V44,S24,6,,1
45,C8,V45,S25,2,,5
46,C26,V46,S14,1,,3
47,C21,V47,S13,3,,5
48,C8,V48,S7,2,,4
49,C26,V49,S9,5,,3
50,C8,V50,S2,5,,3
51,C29,V51,S8,5,,5
52,C17,V52,S4,2,,3
53,C2,V53,S8,1,,5
54,C27,V54,S4,5,,2
55,C19,V55,S11,2,,4
56,C17,V56,S9,3,,2
57,C15,V57,S28,4,,4
58,C13,V58,S30,6,,1
59,C30,V59,S16,3,,1
60,C2,V60,S20,4,,4
61,C29,V61,S4,6,,3
62,C9,V62,S7,4,,2
63,C4,V63,S4,4,,2
64,C21,V64,S5,2,,5
65,C26,V65,S13,5,,5
66,C22,V66,S19,1,,2
67,C20,V67,S1,5,,3
68,C17,V68,S27,5,,3
69,C29,V69,S3,1,,4
70,C18,V70,S24,1,,2
71,C18,V71,S29,1,,4
72,C11,V72,S8,2,,3
73,C27,V73,S13,1,,5
74,C16,V74,S10,2,,1
75,C2,V75,S18,5,,2
76,C8,V76,S16,2,,2
77,C20,V77,S3,4,,4
78,C30,V78,S26,4,,5
79,C12,V79,S14,3,,4
80,C2,V80,S11,4,,4
81,C27,V81,S13,1,K4,4
82,C1,V82,S8,1,K3,3
83,C10,V83,S22,4,K27,1
84,C13,V84,S7,6,K31,3
85,C10,V85,S23,1,K34,3
86,C28,V86,S4,4,K29,3
87,C24,V87,S19,4,K25,3
88,C25,V88,S20,1,K30,4
89,C7,V89,S2,1,K7,3
90,C29,V90,S3,2,K18,1
91,C25,V91,S10,5,K21,4
