id,cluster,client,skill,demand,consultant,priority
1,C13,V1,S29,3,,1
2,C6,V2,S27,4,,2
3,C3,V3,S24,1,,4
4,C1,V4,S27,5,,4
5,C17,V5,S4,2,,3
6,C20,V6,S23,5,,3
7,C20,V7,S30,3,,3
8,C16,V8,S28,6,,2
9,C9,V9,S4,5,,1
10,C20,V10,S27,4,,2
11,C15,V11,S7,6,,2
12,C29,V12,S8,5,,1
13,C3,V13,S30,1,,5
14,C9,V14,S21,5,,4
15,C18,V15,S8,1,,1
16,C15,V16,S23,4,,5
17,C22,V17,S3,4,,2
18,C1,V18,S18,3,,1
19,C25,V19,S18,1,,1
20,C10,V20,S5,6,,4
21,C3,V21,S10,5,,4
22,C25,V22,S14,4,,5
23,C25,V23,S4,2,,2
24,C23,V24,S8,1,,5
25,C24,V25,S4,3,,1
26,C17,V26,S21,5,,5
27,C1,V27,S12,6,,5
28,C30,V28,S18,5,,1
29,C8,V29,S25,2,,5
30,C19,V30,S18,5,,2
31,C3,V31,S28,2,,4
32,C5,V32,S22,6,,3
33,C10,V33,S6,6,,1
34,C15,V34,S1,5,,4
35,C3,V35,S17,1,,4
36,C28,V36,S8,5,,5
37,C15,V37,S30,6,,4
38,C10,V38,S2,3,,2
39,C4,V39,S7,6,,3
40,C15,V40,S16,5,,1
41,C26,V41,S26,6,,3
42,C24,V42,S14,5,,5
43,C21,V43,S5,5,,1
44,C26,V44,S12,1,,4
45,C10,V45,S21,3,,5
46,C28,V46,S2,2,,1
47,C5,V47,S13,2,,1
48,C2,V48,S7,4,,2
49,C2,V49,S17,5,,4
50,C6,V50,S3,6,,1
51,C21,V51,S25,5,,2
52,C5,V52,S6,5,,3
53,C17,V53,S19,2,,1
54,C22,V54,S4,3,,5
55,C29,V55,S30,1,,2
56,C12,V56,S15,3,,1
57,C30,V57,S13,6,,3
58,C20,V58,S13,6,,1
59,C28,V59,S15,2,,5
60,C5,V60,S18,3,,4
61,C2,V61,S25,4,,5
62,C24,V62,S29,4,,4
63,C27,V63,S29,2,,2
64,C28,V64,S12,2,,5
65,C1,V65,S26,6,,2
66,C10,V66,S30,3,,4
67,C28,V67,S9,3,,1
68,C26,V68,S27,3,,1
69,C10,V69,S16,4,,3
70,C29,V70,S15,5,,3
71,C28,V71,S24,2,,2
72,C26,V72,S17,5,K34,3
73,C20,V73,S21,3,K17,1
74,C22,V74,S9,3,K10,2
75,C26,V75,S16,4,K6,4
76,C24,V76,S7,5,K14,4
77,C23,V77,S9,6,K5,3
78,C3,V78,S11,4,K15,4
