id,cluster,client,skill,demand,consultant,priority
1,C25,V1,S26,6,,5
2,C19,V2,S8,4,,2
3,C7,V3,S25,1,,4
4,C20,V4,S19,4,,3
5,C4,V5,S13,4,,2
6,C29,V6,S25,2,,1
7,C16,V7,S25,6,,1
8,C18,V8,S20,6,,5
9,C1,V9,S15,6,,1
10,C20,V10,S1,1,,1
11,C29,V11,S25,1,,2
12,C23,V12,S3,4,,3
13,C27,V13,S1,1,,2
14,C6,V14,S12,2,,2
15,C11,V15,S14,5,,3
16,C18,V16,S23,4,,2
17,C18,V17,S20,2,,3
18,C20,V18,S23,1,,3
19,C21,V19,S19,2,,2
20,C24,V20,S23,4,,5
21,C30,V21,S24,1,,1
22,C2,V22,S6,1,,4
23,C12,V23,S4,3,,1
24,C2,V24,S14,6,,4
25,C27,V25,S18,3,,2
26,C28,V26,S14,3,,3
27,C23,V27,S26,6,,2
28,C27,V28,S15,1,,4
29,C1,V29,S9,5,,5
30,C15,V30,S18,1,,4
31,C27,V31,S20,3,,5
32,C2,V32,S3,6,,4
33,C18,V33,S5,3,,1
34,C24,V34,S29,4,,3
35,C12,V35,S1,1,,3
36,C25,V36,S25,6,,1
37,C2,V37,S3,5,,1
38,C22,V38,S3,2,,4
39,C11,V39,S16,5,,1
40,C19,V40,S5,5,,3
41,C24,V41,S29,4,,5
42,C13,V42,S21,5,,5
43,C21,V43,S21,5,,3
44,C29,V44,S28,1,,2
45,C12,V45,S5,5,,2
46,C22,V46,S17,2,,4
47,C5,V47,S6,1,,4
48,C26,V48,S4,1,,5
49,C7,V49,S11,6,,5
50,C22,V50,S18,5,,4
51,C28,V51,S11,2,,1
52,C30,V52,S14,5,,1
53,C15,V53,S25,5,,2
54,C2,V54,S15,1,,1
55,C18,V55,S22,5,,1
56,C29,V56,S19,6,,5
57,C27,V57,S22,1,,1
58,C1,V58,S22,6,,2
59,C21,V59,S7,5,,5
60,C8,V60,S7,3,,5
61,C21,V61,S8,6,,2
62,C1,V62,S2,6,,2
63,C1,V63,S29,1,,5
64,C18,V64,S4,6,,3
65,C4,V65,S4,5,,1
66,C25,V66,S17,3,,2
67,C8,V67,S2,3,,2
68,C6,V68,S25,5,,3
69,C12,V69,S26,3,,1
70,C15,V70,S26,1,,2
71,C12,V71,S13,4,,4
72,C29,V72,S29,5,,4
73,C22,V73,S27,6,,5
74,C7,V74,S24,6,,1
75,C17,V75,S9,2,K20,3
76,C3,V76,S5,3,K15,3
77,C14,V77,S19,4,K1,2
78,C8,V78,S23,5,K29,5
79,C12,V79,S2,4,K28,3
80,C24,V80,S25,1,K27,2
81,C9,V81,S12,3,K17,1
82,C22,V82,S16,2,K38,3
83,C14,V83,S7,6,K18,2
